D_1a_4a_L_PHI.inp_extract_14_M062X_with_solvent.inp.out,-617.5000465,150.5422273
D_1a_4a_L_PHI.inp_extract_15_M062X_with_solvent.inp.out,-617.4991588,165.5421332
D_1a_4a_L_PHI.inp_extract_16_M062X_with_solvent.inp.out,-617.5002078,-179.4576962
D_1a_4a_L_PHI.inp_extract_17_M062X_with_solvent.inp.out,-617.4993824,-164.4579356
D_1a_4a_L_PHI.inp_extract_18_M062X_with_solvent.inp.out,-617.4966882,-149.4578696
D_1a_4a_L_PHI.inp_extract_19_M062X_with_solvent.inp.out,-617.4939288,-134.4579053
D_1a_4a_L_PHI.inp_extract_1_M062X_with_solvent.inp.out,-617.4908419,-44.45786772
D_1a_4a_L_PHI.inp_extract_20_M062X_with_solvent.inp.out,-617.492214,-119.4577677
D_1a_4a_L_PHI.inp_extract_21_M062X_with_solvent.inp.out,-617.4916494,-104.4576829
D_1a_4a_L_PHI.inp_extract_22_M062X_with_solvent.inp.out,-617.4917044,-89.45783069
D_1a_4a_L_PHI.inp_extract_23_M062X_with_solvent.inp.out,-617.492043,-74.45777835
D_1a_4a_L_PHI.inp_extract_24_M062X_with_solvent.inp.out,-617.4919059,-59.45784078
D_1a_4a_L_PHI.inp_extract_25_M062X_with_solvent.inp.out,-617.490842,-44.45790786
D_1a_4a_L_PHI.inp_extract_2_M062X_with_solvent.inp.out,-617.4897425,-29.45779475
D_1a_4a_L_PHI.inp_extract_3_M062X_with_solvent.inp.out,-617.4894323,-14.4576636
D_1a_4a_L_PHI.inp_extract_4_M062X_with_solvent.inp.out,-617.4915741,0.54245365
D_1a_4a_L_PHI.inp_extract_5_M062X_with_solvent.inp.out,-617.4959808,15.54248183
D_1a_4a_L_PHI.inp_extract_6_M062X_with_solvent.inp.out,-617.5010109,30.5423847
D_1a_4a_L_PHI.inp_extract_7_M062X_with_solvent.inp.out,-617.5040972,45.54231074
D_1a_4a_L_PHI.inp_extract_8_M062X_with_solvent.inp.out,-617.5044603,60.54233548
D_1a_4a_L_PHI.inp_extract_9_M062X_with_solvent.inp.out,-617.5041712,75.54220469
D_1a_4a_L_PSI.inp_extract_0_M062X_with_solvent.inp.out,-617.4915093,-93.51800363
D_1a_4a_L_PSI.inp_extract_10_M062X_with_solvent.inp.out,-617.4946356,56.48206623
D_1a_4a_L_PSI.inp_extract_11_M062X_with_solvent.inp.out,-617.496283,71.48220774
D_1a_4a_L_PSI.inp_extract_12_M062X_with_solvent.inp.out,-617.4974483,86.48208474
D_1a_4a_L_PSI.inp_extract_13_M062X_with_solvent.inp.out,-617.4977963,101.4820425
D_1a_4a_L_PSI.inp_extract_14_M062X_with_solvent.inp.out,-617.4985029,116.4821844
D_1a_4a_L_PSI.inp_extract_15_M062X_with_solvent.inp.out,-617.5003822,131.4823131
D_1a_4a_L_PSI.inp_extract_16_M062X_with_solvent.inp.out,-617.5026502,146.4821867
D_1a_4a_L_PSI.inp_extract_17_M062X_with_solvent.inp.out,-617.5042191,161.4820968
D_1a_4a_L_PSI.inp_extract_18_M062X_with_solvent.inp.out,-617.5043633,176.4820053
D_1a_4a_L_PSI.inp_extract_19_M062X_with_solvent.inp.out,-617.5042461,-168.5179242
D_1a_4a_L_PSI.inp_extract_1_M062X_with_solvent.inp.out,-617.4905155,-78.51814835
D_1a_4a_L_PSI.inp_extract_20_M062X_with_solvent.inp.out,-617.504501,-153.5179808
D_1a_4a_L_PSI.inp_extract_21_M062X_with_solvent.inp.out,-617.5040148,-138.518009
D_1a_4a_L_PSI.inp_extract_22_M062X_with_solvent.inp.out,-617.5035608,-123.5180731
D_1a_4a_L_PSI.inp_extract_23_M062X_with_solvent.inp.out,-617.5040351,-108.518
D_1a_4a_L_PSI.inp_extract_24_M062X_with_solvent.inp.out,-617.5043516,-93.51803198
D_1a_4a_L_PSI.inp_extract_25_M062X_with_solvent.inp.out,-617.5028003,-78.5179785
D_1a_4a_L_PSI.inp_extract_26_M062X_with_solvent.inp.out,-617.5034799,-63.51797754
D_1a_4a_L_PSI.inp_extract_2_M062X_with_solvent.inp.out,-617.5034799,-63.5179711
D_1a_4a_L_PSI.inp_extract_3_M062X_with_solvent.inp.out,-617.5027538,-48.51815332
D_1a_4a_L_PSI.inp_extract_4_M062X_with_solvent.inp.out,-617.5002198,-33.51812834
D_1a_4a_L_PSI.inp_extract_5_M062X_with_solvent.inp.out,-617.4971517,-18.51818537
D_1a_4a_L_PSI.inp_extract_6_M062X_with_solvent.inp.out,-617.4949647,-3.517915146
D_1a_4a_L_PSI.inp_extract_8_M062X_with_solvent.inp.out,-617.4967325,26.48211949
D_1a_4a_L_PSI.inp_extract_9_M062X_with_solvent.inp.out,-617.4962079,41.4818919
D_1a_4e_D_PHI.inp_extract_0_M062X_with_solvent.inp.out,-617.5005719,85.06005164
D_1a_4e_D_PHI.inp_extract_10_M062X_with_solvent.inp.out,-617.4785724,-124.9400914
D_1a_4e_D_PHI.inp_extract_13_M062X_with_solvent.inp.out,-617.4809857,-79.93993886
D_1a_4e_D_PHI.inp_extract_14_M062X_with_solvent.inp.out,-617.4816299,-64.93974945
D_1a_4e_D_PHI.inp_extract_15_M062X_with_solvent.inp.out,-617.4820191,-49.93984632
D_1a_4e_D_PHI.inp_extract_16_M062X_with_solvent.inp.out,-617.4813698,-34.93984503
D_1a_4e_D_PHI.inp_extract_17_M062X_with_solvent.inp.out,-617.4813843,-19.93992493
D_1a_4e_D_PHI.inp_extract_18_M062X_with_solvent.inp.out,-617.4823275,-4.939888565
D_1a_4e_D_PHI.inp_extract_19_M062X_with_solvent.inp.out,-617.4844442,10.06000448
D_1a_4e_D_PHI.inp_extract_1_M062X_with_solvent.inp.out,-617.499551,100.0599733
D_1a_4e_D_PHI.inp_extract_20_M062X_with_solvent.inp.out,-617.4881093,25.06032577
D_1a_4e_D_PHI.inp_extract_21_M062X_with_solvent.inp.out,-617.492956,40.06020342
D_1a_4e_D_PHI.inp_extract_22_M062X_with_solvent.inp.out,-617.5046904,55.06007132
D_1a_4e_D_PHI.inp_extract_23_M062X_with_solvent.inp.out,-617.504546,70.06007714
D_1a_4e_D_PHI.inp_extract_24_M062X_with_solvent.inp.out,-617.5034847,85.05993963
D_1a_4e_D_PHI.inp_extract_25_M062X_with_solvent.inp.out,-617.5034847,85.05993963
D_1a_4e_D_PHI.inp_extract_2_M062X_with_solvent.inp.out,-617.4982888,115.0601047
D_1a_4e_D_PHI.inp_extract_3_M062X_with_solvent.inp.out,-617.4973271,130.0600037
D_1a_4e_D_PHI.inp_extract_4_M062X_with_solvent.inp.out,-617.4956945,145.0598625
D_1a_4e_D_PHI.inp_extract_5_M062X_with_solvent.inp.out,-617.4955011,160.0600338
D_1a_4e_D_PHI.inp_extract_6_M062X_with_solvent.inp.out,-617.4949338,175.0599446
D_1a_4e_D_PHI.inp_extract_7_M062X_with_solvent.inp.out,-617.4917865,-169.9401126
D_1a_4e_D_PHI.inp_extract_8_M062X_with_solvent.inp.out,-617.4868935,-154.940061
D_1a_4e_D_PHI.inp_extract_9_M062X_with_solvent.inp.out,-617.4821973,-139.9401604
D_1a_4e_D_PSI.inp_extract_0_M062X_with_solvent.inp.out,-617.500471,-52.24059325
D_1a_4e_D_PSI.inp_extract_10_M062X_with_solvent.inp.out,-617.5043794,97.75936119
D_1a_4e_D_PSI.inp_extract_11_M062X_with_solvent.inp.out,-617.5040837,112.7594486
D_1a_4e_D_PSI.inp_extract_12_M062X_with_solvent.inp.out,-617.5044242,127.7594761
D_1a_4e_D_PSI.inp_extract_13_M062X_with_solvent.inp.out,-617.504946,142.7594065
D_1a_4e_D_PSI.inp_extract_14_M062X_with_solvent.inp.out,-617.5044779,157.7592513
D_1a_4e_D_PSI.inp_extract_15_M062X_with_solvent.inp.out,-617.5040556,172.7592671
D_1a_4e_D_PSI.inp_extract_16_M062X_with_solvent.inp.out,-617.5033605,-172.2407405
D_1a_4e_D_PSI.inp_extract_17_M062X_with_solvent.inp.out,-617.5014039,-157.2408343
D_1a_4e_D_PSI.inp_extract_18_M062X_with_solvent.inp.out,-617.498777,-142.2408211
D_1a_4e_D_PSI.inp_extract_19_M062X_with_solvent.inp.out,-617.4971704,-127.2404346
D_1a_4e_D_PSI.inp_extract_1_M062X_with_solvent.inp.out,-617.5002956,-37.24074069
D_1a_4e_D_PSI.inp_extract_20_M062X_with_solvent.inp.out,-617.4983452,-112.240429
D_1a_4e_D_PSI.inp_extract_21_M062X_with_solvent.inp.out,-617.499885,-97.24059107
D_1a_4e_D_PSI.inp_extract_22_M062X_with_solvent.inp.out,-617.4998347,-82.24055565
D_1a_4e_D_PSI.inp_extract_23_M062X_with_solvent.inp.out,-617.499201,-67.24048708
D_1a_4e_D_PSI.inp_extract_24_M062X_with_solvent.inp.out,-617.500471,-52.24047822
D_1a_4e_D_PSI.inp_extract_25_M062X_with_solvent.inp.out,-617.500471,-52.24047822
D_1a_4e_D_PSI.inp_extract_2_M062X_with_solvent.inp.out,-617.4989818,-22.24073521
D_1a_4e_D_PSI.inp_extract_3_M062X_with_solvent.inp.out,-617.4981221,-7.240633183
D_1a_4e_D_PSI.inp_extract_4_M062X_with_solvent.inp.out,-617.4991299,7.759546424
D_1a_4e_D_PSI.inp_extract_5_M062X_with_solvent.inp.out,-617.5013116,22.75953759
D_1a_4e_D_PSI.inp_extract_6_M062X_with_solvent.inp.out,-617.5034834,37.75966102
D_1a_4e_D_PSI.inp_extract_7_M062X_with_solvent.inp.out,-617.5045972,52.75952531
D_1a_4e_D_PSI.inp_extract_8_M062X_with_solvent.inp.out,-617.5046814,67.75939605
D_1a_4e_D_PSI.inp_extract_9_M062X_with_solvent.inp.out,-617.5046381,82.7594365
D_a1-4_2SO_PHI.inp_extract_0_M062X_with_solvent.inp.out,-617.4965871,73.89373629
D_a1-4_2SO_PHI.inp_extract_10_M062X_with_solvent.inp.out,-617.487166,-136.1063732
D_a1-4_2SO_PHI.inp_extract_11_M062X_with_solvent.inp.out,-617.4855585,-121.1062637
D_a1-4_2SO_PHI.inp_extract_12_M062X_with_solvent.inp.out,-617.4849561,-106.1061654
D_a1-4_2SO_PHI.inp_extract_13_M062X_with_solvent.inp.out,-617.4846662,-91.10608114
D_a1-4_2SO_PHI.inp_extract_14_M062X_with_solvent.inp.out,-617.4843253,-76.10623333
D_a1-4_2SO_PHI.inp_extract_15_M062X_with_solvent.inp.out,-617.4839125,-61.1062803
D_a1-4_2SO_PHI.inp_extract_16_M062X_with_solvent.inp.out,-617.4822245,-46.106344
D_a1-4_2SO_PHI.inp_extract_17_M062X_with_solvent.inp.out,-617.4811795,-31.10618387
D_a1-4_2SO_PHI.inp_extract_18_M062X_with_solvent.inp.out,-617.4822474,-16.10602719
D_a1-4_2SO_PHI.inp_extract_19_M062X_with_solvent.inp.out,-617.4845843,-1.106048521
D_a1-4_2SO_PHI.inp_extract_1_M062X_with_solvent.inp.out,-617.4951215,88.89368577
D_a1-4_2SO_PHI.inp_extract_20_M062X_with_solvent.inp.out,-617.4876153,13.89390451
D_a1-4_2SO_PHI.inp_extract_21_M062X_with_solvent.inp.out,-617.4926176,28.89397299
D_a1-4_2SO_PHI.inp_extract_22_M062X_with_solvent.inp.out,-617.4966265,43.89388329
D_a1-4_2SO_PHI.inp_extract_23_M062X_with_solvent.inp.out,-617.497566,58.89371203
D_a1-4_2SO_PHI.inp_extract_24_M062X_with_solvent.inp.out,-617.4965871,73.89377657
D_a1-4_2SO_PHI.inp_extract_25_M062X_with_solvent.inp.out,-617.4965871,73.89377657
D_a1-4_2SO_PHI.inp_extract_2_M062X_with_solvent.inp.out,-617.4936815,103.893679
D_a1-4_2SO_PHI.inp_extract_3_M062X_with_solvent.inp.out,-617.4928976,118.8937712
D_a1-4_2SO_PHI.inp_extract_4_M062X_with_solvent.inp.out,-617.4924436,133.8937216
D_a1-4_2SO_PHI.inp_extract_5_M062X_with_solvent.inp.out,-617.4929303,148.8936795
D_a1-4_2SO_PHI.inp_extract_6_M062X_with_solvent.inp.out,-617.4922514,163.8937135
D_a1-4_2SO_PHI.inp_extract_7_M062X_with_solvent.inp.out,-617.491209,178.8936852
D_a1-4_2SO_PHI.inp_extract_8_M062X_with_solvent.inp.out,-617.4910653,-166.106293
D_a1-4_2SO_PHI.inp_extract_9_M062X_with_solvent.inp.out,-617.489489,-151.106354
D_a1-4_2SO_PSI.inp_extract_0_M062X_with_solvent.inp.out,-617.4968076,83.39527995
D_a1-4_2SO_PSI.inp_extract_10_M062X_with_solvent.inp.out,-617.4887562,-126.6046985
D_a1-4_2SO_PSI.inp_extract_11_M062X_with_solvent.inp.out,-617.4876778,-111.6045926
D_a1-4_2SO_PSI.inp_extract_12_M062X_with_solvent.inp.out,-617.4900927,-96.60460819
D_a1-4_2SO_PSI.inp_extract_13_M062X_with_solvent.inp.out,-617.4927932,-81.60457914
D_a1-4_2SO_PSI.inp_extract_14_M062X_with_solvent.inp.out,-617.4937027,-66.60457065
D_a1-4_2SO_PSI.inp_extract_15_M062X_with_solvent.inp.out,-617.493614,-51.60475943
D_a1-4_2SO_PSI.inp_extract_16_M062X_with_solvent.inp.out,-617.4920318,-36.60457947
D_a1-4_2SO_PSI.inp_extract_17_M062X_with_solvent.inp.out,-617.4904824,-21.6045949
D_a1-4_2SO_PSI.inp_extract_18_M062X_with_solvent.inp.out,-617.489773,-6.604630213
