4c1_b1_e3_4c1_PHI.inp_extract_24.inp.out,-617.5096399,-89.77159644122335
4c1_b1_e3_4c1_PHI.inp_extract_25.inp.out,-617.5096399,-89.77159643616662
4c1_b1_e3_4c1_PHI.inp_extract_3.inp.out,-617.5083779,-44.77177022005594
4c1_b1_e3_4c1_PHI.inp_extract_4.inp.out,-617.5052223,-29.771804145533977
4c1_b1_e3_4c1_PHI.inp_extract_5.inp.out,-617.5019456,-14.771696363375092
4c1_b1_e3_4c1_PHI.inp_extract_6.inp.out,-617.5001345,0.22843450546203978
4c1_b1_e3_4c1_PHI.inp_extract_7.inp.out,-617.5005367,15.228544172172883
4c1_b1_e3_4c1_PHI.inp_extract_8.inp.out,-617.5028108,30.228619633356406
4c1_b1_e3_4c1_PHI.inp_extract_9.inp.out,-617.5054764,45.22860873147839
4c1_b1_e3_4c1_PSI.inp_extract_0.inp.out,-617.5099237,-99.61673989180771
4c1_b1_e3_4c1_PSI.inp_extract_1.inp.out,-617.5103019,-84.61672996287346
4c1_b1_e3_4c1_PSI.inp_extract_10.inp.out,-617.5078303,50.38346902306576
4c1_b1_e3_4c1_PSI.inp_extract_11.inp.out,-617.5068948,65.38295270171865
4c1_b1_e3_4c1_PSI.inp_extract_12.inp.out,-617.5056249,80.38322909752975
4c1_b1_e3_4c1_PSI.inp_extract_13.inp.out,-617.5063222,95.38307931969861
4c1_b1_e3_4c1_PSI.inp_extract_14.inp.out,-617.5055358,110.38315113348517
4c1_b1_e3_4c1_PSI.inp_extract_15.inp.out,-617.5043473,125.38316017426781
4c1_b1_e3_4c1_PSI.inp_extract_16.inp.out,-617.5045064,140.38327951104694
4c1_b1_e3_4c1_PSI.inp_extract_17.inp.out,-617.506591,155.3834958013073
4c1_b1_e3_4c1_PSI.inp_extract_18.inp.out,-617.5088555,170.3834467995432
4c1_b1_e3_4c1_PSI.inp_extract_19.inp.out,-617.5096988,-174.61670080649805
4c1_b1_e3_4c1_PSI.inp_extract_2.inp.out,-617.5098058,-69.616786954208
4c1_b1_e3_4c1_PSI.inp_extract_20.inp.out,-617.5091377,-159.61683766514489
4c1_b1_e3_4c1_PSI.inp_extract_21.inp.out,-617.5092003,-144.61672528511747
4c1_b1_e3_4c1_PSI.inp_extract_22.inp.out,-617.5095176,-129.61671916931127
4c1_b1_e3_4c1_PSI.inp_extract_23.inp.out,-617.5095534,-114.61683399570839
4c1_b1_e3_4c1_PSI.inp_extract_24.inp.out,-617.5099237,-99.61676369101914
4c1_b1_e3_4c1_PSI.inp_extract_25.inp.out,-617.5099237,-99.61676369847744
4c1_b1_e3_4c1_PSI.inp_extract_3.inp.out,-617.5095759,-54.61672962537458
4c1_b1_e3_4c1_PSI.inp_extract_4.inp.out,-617.5089548,-39.616959736590104
4c1_b1_e3_4c1_PSI.inp_extract_5.inp.out,-617.5071835,-24.61696273287526
4c1_b1_e3_4c1_PSI.inp_extract_6.inp.out,-617.5051175,-9.617057575023058
4c1_b1_e3_4c1_PSI.inp_extract_7.inp.out,-617.5039059,5.383133525075175
4c1_b1_e3_4c1_PSI.inp_extract_8.inp.out,-617.5046701,20.38344535725452
4c1_b1_e3_4c1_PSI.inp_extract_9.inp.out,-617.5067271,35.383440399754306
